record_id,source_table,source_original_path,source_row_number,record_type,experiment_id,stage,experiment_group,description,dataset,evaluation_protocol,modalities,seed,code_root,code_commit,config_path,init_checkpoint,pretrained_path,data_root,derived_data_root,environment_file,launch_command,run_dir,status,lifecycle,best_epoch,rank1,mAP,mINP,rank5,rank10,checkpoint_path,checkpoint_sha256,checkpoint_status,metrics_source,log_source,selection_rule,extra_metrics_json,notes,source_sha256,legacy_checkpoint_path,migration_batch,migration_status,checkpoint_path_status,checkpoint_path_check,legacy_log_source,log_source_status
TVI-LFM/reports/archive/retired_rel_metrics/metrics_per_epoch.csv#row21,reports/experiment_registry/source_tables/source_core/reports/archive/retired_rel_metrics/metrics_per_epoch.csv,/home/cgv841/ybj/TVI-LFM/reports/archive/retired_rel_metrics/metrics_per_epoch.csv,21,metrics,REL1-W001-S0,,,,,,,,/home/cgv841/ybj/SALT-VI/src/salt_vi,,,,,,,,,,,,19,0.8312647938728333,0.8077331948625325,0.7122498176016111,,,,,not_recorded,reports/experiment_registry/source_tables/source_core/reports/archive/retired_rel_metrics/metrics_per_epoch.csv,,,"{""epoch"": ""19"", ""experiment_id"": ""REL1-W001-S0"", ""map"": ""0.8077331948625325"", ""minp"": ""0.7122498176016111"", ""rank1"": ""0.8312647938728333""}",,985b9ec22f84fd0a59feb10ba1407a1b4ed624569170cfa300c2406f29152f4f,,,,无,not_recorded,,未记录
TVI-LFM/reports/archive/retired_rel_metrics/metrics_per_epoch.csv#row22,reports/experiment_registry/source_tables/source_core/reports/archive/retired_rel_metrics/metrics_per_epoch.csv,/home/cgv841/ybj/TVI-LFM/reports/archive/retired_rel_metrics/metrics_per_epoch.csv,22,metrics,REL1-W003-S0,,,,,,,,/home/cgv841/ybj/SALT-VI/src/salt_vi,,,,,,,,,,,,0,0.8217985033988953,0.7999001699686852,0.7022832713720125,,,,,not_recorded,reports/experiment_registry/source_tables/source_core/reports/archive/retired_rel_metrics/metrics_per_epoch.csv,,,"{""epoch"": ""0"", ""experiment_id"": ""REL1-W003-S0"", ""map"": ""0.7999001699686852"", ""minp"": ""0.7022832713720125"", ""rank1"": ""0.8217985033988953""}",,985b9ec22f84fd0a59feb10ba1407a1b4ed624569170cfa300c2406f29152f4f,,,,无,not_recorded,,未记录
TVI-LFM/reports/archive/retired_rel_metrics/metrics_per_epoch.csv#row23,reports/experiment_registry/source_tables/source_core/reports/archive/retired_rel_metrics/metrics_per_epoch.csv,/home/cgv841/ybj/TVI-LFM/reports/archive/retired_rel_metrics/metrics_per_epoch.csv,23,metrics,REL1-W003-S0,,,,,,,,/home/cgv841/ybj/SALT-VI/src/salt_vi,,,,,,,,,,,,1,0.8344202041625977,0.8098946375339183,0.7130923205807225,,,,,not_recorded,reports/experiment_registry/source_tables/source_core/reports/archive/retired_rel_metrics/metrics_per_epoch.csv,,,"{""epoch"": ""1"", ""experiment_id"": ""REL1-W003-S0"", ""map"": ""0.8098946375339183"", ""minp"": ""0.7130923205807225"", ""rank1"": ""0.8344202041625977""}",,985b9ec22f84fd0a59feb10ba1407a1b4ed624569170cfa300c2406f29152f4f,,,,无,not_recorded,,未记录
TVI-LFM/reports/archive/retired_rel_metrics/metrics_per_epoch.csv#row24,reports/experiment_registry/source_tables/source_core/reports/archive/retired_rel_metrics/metrics_per_epoch.csv,/home/cgv841/ybj/TVI-LFM/reports/archive/retired_rel_metrics/metrics_per_epoch.csv,24,metrics,REL1-W003-S0,,,,,,,,/home/cgv841/ybj/SALT-VI/src/salt_vi,,,,,,,,,,,,2,0.8233762979507446,0.8018906362900949,0.7059078775894755,,,,,not_recorded,reports/experiment_registry/source_tables/source_core/reports/archive/retired_rel_metrics/metrics_per_epoch.csv,,,"{""epoch"": ""2"", ""experiment_id"": ""REL1-W003-S0"", ""map"": ""0.8018906362900949"", ""minp"": ""0.7059078775894755"", ""rank1"": ""0.8233762979507446""}",,985b9ec22f84fd0a59feb10ba1407a1b4ed624569170cfa300c2406f29152f4f,,,,无,not_recorded,,未记录
TVI-LFM/reports/archive/retired_rel_metrics/metrics_per_epoch.csv#row25,reports/experiment_registry/source_tables/source_core/reports/archive/retired_rel_metrics/metrics_per_epoch.csv,/home/cgv841/ybj/TVI-LFM/reports/archive/retired_rel_metrics/metrics_per_epoch.csv,25,metrics,REL1-W003-S0,,,,,,,,/home/cgv841/ybj/SALT-VI/src/salt_vi,,,,,,,,,,,,3,0.8167499303817749,0.7944960389016961,0.6966612423122742,,,,,not_recorded,reports/experiment_registry/source_tables/source_core/reports/archive/retired_rel_metrics/metrics_per_epoch.csv,,,"{""epoch"": ""3"", ""experiment_id"": ""REL1-W003-S0"", ""map"": ""0.7944960389016961"", ""minp"": ""0.6966612423122742"", ""rank1"": ""0.8167499303817749""}",,985b9ec22f84fd0a59feb10ba1407a1b4ed624569170cfa300c2406f29152f4f,,,,无,not_recorded,,未记录
TVI-LFM/reports/archive/retired_rel_metrics/metrics_per_epoch.csv#row26,reports/experiment_registry/source_tables/source_core/reports/archive/retired_rel_metrics/metrics_per_epoch.csv,/home/cgv841/ybj/TVI-LFM/reports/archive/retired_rel_metrics/metrics_per_epoch.csv,26,metrics,REL1-W003-S0,,,,,,,,/home/cgv841/ybj/SALT-VI/src/salt_vi,,,,,,,,,,,,4,0.8151459693908691,0.7958507657928420,0.6997281668637607,,,,,not_recorded,reports/experiment_registry/source_tables/source_core/reports/archive/retired_rel_metrics/metrics_per_epoch.csv,,,"{""epoch"": ""4"", ""experiment_id"": ""REL1-W003-S0"", ""map"": ""0.7958507657928420"", ""minp"": ""0.6997281668637607"", ""rank1"": ""0.8151459693908691""}",,985b9ec22f84fd0a59feb10ba1407a1b4ed624569170cfa300c2406f29152f4f,,,,无,not_recorded,,未记录
TVI-LFM/reports/archive/retired_rel_metrics/metrics_per_epoch.csv#row27,reports/experiment_registry/source_tables/source_core/reports/archive/retired_rel_metrics/metrics_per_epoch.csv,/home/cgv841/ybj/TVI-LFM/reports/archive/retired_rel_metrics/metrics_per_epoch.csv,27,metrics,REL1-W003-S0,,,,,,,,/home/cgv841/ybj/SALT-VI/src/salt_vi,,,,,,,,,,,,5,0.8222718238830566,0.8008694873725750,0.7036762814954673,,,,,not_recorded,reports/experiment_registry/source_tables/source_core/reports/archive/retired_rel_metrics/metrics_per_epoch.csv,,,"{""epoch"": ""5"", ""experiment_id"": ""REL1-W003-S0"", ""map"": ""0.8008694873725750"", ""minp"": ""0.7036762814954673"", ""rank1"": ""0.8222718238830566""}",,985b9ec22f84fd0a59feb10ba1407a1b4ed624569170cfa300c2406f29152f4f,,,,无,not_recorded,,未记录
TVI-LFM/reports/archive/retired_rel_metrics/metrics_per_epoch.csv#row28,reports/experiment_registry/source_tables/source_core/reports/archive/retired_rel_metrics/metrics_per_epoch.csv,/home/cgv841/ybj/TVI-LFM/reports/archive/retired_rel_metrics/metrics_per_epoch.csv,28,metrics,REL1-W003-S0,,,,,,,,/home/cgv841/ybj/SALT-VI/src/salt_vi,,,,,,,,,,,,6,0.8171442747116089,0.7996638239971220,0.7046643514263211,,,,,not_recorded,reports/experiment_registry/source_tables/source_core/reports/archive/retired_rel_metrics/metrics_per_epoch.csv,,,"{""epoch"": ""6"", ""experiment_id"": ""REL1-W003-S0"", ""map"": ""0.7996638239971220"", ""minp"": ""0.7046643514263211"", ""rank1"": ""0.8171442747116089""}",,985b9ec22f84fd0a59feb10ba1407a1b4ed624569170cfa300c2406f29152f4f,,,,无,not_recorded,,未记录
TVI-LFM/reports/archive/retired_rel_metrics/metrics_per_epoch.csv#row29,reports/experiment_registry/source_tables/source_core/reports/archive/retired_rel_metrics/metrics_per_epoch.csv,/home/cgv841/ybj/TVI-LFM/reports/archive/retired_rel_metrics/metrics_per_epoch.csv,29,metrics,REL1-W003-S0,,,,,,,,/home/cgv841/ybj/SALT-VI/src/salt_vi,,,,,,,,,,,,7,0.8183276057243347,0.8001969106421651,0.7066777066723195,,,,,not_recorded,reports/experiment_registry/source_tables/source_core/reports/archive/retired_rel_metrics/metrics_per_epoch.csv,,,"{""epoch"": ""7"", ""experiment_id"": ""REL1-W003-S0"", ""map"": ""0.8001969106421651"", ""minp"": ""0.7066777066723195"", ""rank1"": ""0.8183276057243347""}",,985b9ec22f84fd0a59feb10ba1407a1b4ed624569170cfa300c2406f29152f4f,,,,无,not_recorded,,未记录
TVI-LFM/reports/archive/retired_rel_metrics/metrics_per_epoch.csv#row30,reports/experiment_registry/source_tables/source_core/reports/archive/retired_rel_metrics/metrics_per_epoch.csv,/home/cgv841/ybj/TVI-LFM/reports/archive/retired_rel_metrics/metrics_per_epoch.csv,30,metrics,REL1-W003-S0,,,,,,,,/home/cgv841/ybj/SALT-VI/src/salt_vi,,,,,,,,,,,,8,0.8211148977279663,0.8011470892611449,0.7063428518414421,,,,,not_recorded,reports/experiment_registry/source_tables/source_core/reports/archive/retired_rel_metrics/metrics_per_epoch.csv,,,"{""epoch"": ""8"", ""experiment_id"": ""REL1-W003-S0"", ""map"": ""0.8011470892611449"", ""minp"": ""0.7063428518414421"", ""rank1"": ""0.8211148977279663""}",,985b9ec22f84fd0a59feb10ba1407a1b4ed624569170cfa300c2406f29152f4f,,,,无,not_recorded,,未记录
TVI-LFM/reports/archive/retired_rel_metrics/metrics_per_epoch.csv#row31,reports/experiment_registry/source_tables/source_core/reports/archive/retired_rel_metrics/metrics_per_epoch.csv,/home/cgv841/ybj/TVI-LFM/reports/archive/retired_rel_metrics/metrics_per_epoch.csv,31,metrics,REL1-W003-S0,,,,,,,,/home/cgv841/ybj/SALT-VI/src/salt_vi,,,,,,,,,,,,9,0.8191954493522644,0.7990298209547169,0.7029950403971665,,,,,not_recorded,reports/experiment_registry/source_tables/source_core/reports/archive/retired_rel_metrics/metrics_per_epoch.csv,,,"{""epoch"": ""9"", ""experiment_id"": ""REL1-W003-S0"", ""map"": ""0.7990298209547169"", ""minp"": ""0.7029950403971665"", ""rank1"": ""0.8191954493522644""}",,985b9ec22f84fd0a59feb10ba1407a1b4ed624569170cfa300c2406f29152f4f,,,,无,not_recorded,,未记录
TVI-LFM/reports/archive/retired_rel_metrics/metrics_per_epoch.csv#row32,reports/experiment_registry/source_tables/source_core/reports/archive/retired_rel_metrics/metrics_per_epoch.csv,/home/cgv841/ybj/TVI-LFM/reports/archive/retired_rel_metrics/metrics_per_epoch.csv,32,metrics,REL1-W003-S0,,,,,,,,/home/cgv841/ybj/SALT-VI/src/salt_vi,,,,,,,,,,,,10,0.8156455755233765,0.7965772144327053,0.7018519848452162,,,,,not_recorded,reports/experiment_registry/source_tables/source_core/reports/archive/retired_rel_metrics/metrics_per_epoch.csv,,,"{""epoch"": ""10"", ""experiment_id"": ""REL1-W003-S0"", ""map"": ""0.7965772144327053"", ""minp"": ""0.7018519848452162"", ""rank1"": ""0.8156455755233765""}",,985b9ec22f84fd0a59feb10ba1407a1b4ed624569170cfa300c2406f29152f4f,,,,无,not_recorded,,未记录
TVI-LFM/reports/archive/retired_rel_metrics/metrics_per_epoch.csv#row33,reports/experiment_registry/source_tables/source_core/reports/archive/retired_rel_metrics/metrics_per_epoch.csv,/home/cgv841/ybj/TVI-LFM/reports/archive/retired_rel_metrics/metrics_per_epoch.csv,33,metrics,REL1-W003-S0,,,,,,,,/home/cgv841/ybj/SALT-VI/src/salt_vi,,,,,,,,,,,,11,0.8180646896362305,0.7997023274432944,0.7044990188110690,,,,,not_recorded,reports/experiment_registry/source_tables/source_core/reports/archive/retired_rel_metrics/metrics_per_epoch.csv,,,"{""epoch"": ""11"", ""experiment_id"": ""REL1-W003-S0"", ""map"": ""0.7997023274432944"", ""minp"": ""0.7044990188110690"", ""rank1"": ""0.8180646896362305""}",,985b9ec22f84fd0a59feb10ba1407a1b4ed624569170cfa300c2406f29152f4f,,,,无,not_recorded,,未记录
TVI-LFM/reports/archive/retired_rel_metrics/metrics_per_epoch.csv#row34,reports/experiment_registry/source_tables/source_core/reports/archive/retired_rel_metrics/metrics_per_epoch.csv,/home/cgv841/ybj/TVI-LFM/reports/archive/retired_rel_metrics/metrics_per_epoch.csv,34,metrics,REL1-W003-S0,,,,,,,,/home/cgv841/ybj/SALT-VI/src/salt_vi,,,,,,,,,,,,12,0.8216408491134644,0.8026228899885182,0.7086869526655784,,,,,not_recorded,reports/experiment_registry/source_tables/source_core/reports/archive/retired_rel_metrics/metrics_per_epoch.csv,,,"{""epoch"": ""12"", ""experiment_id"": ""REL1-W003-S0"", ""map"": ""0.8026228899885182"", ""minp"": ""0.7086869526655784"", ""rank1"": ""0.8216408491134644""}",,985b9ec22f84fd0a59feb10ba1407a1b4ed624569170cfa300c2406f29152f4f,,,,无,not_recorded,,未记录
TVI-LFM/reports/archive/retired_rel_metrics/metrics_per_epoch.csv#row35,reports/experiment_registry/source_tables/source_core/reports/archive/retired_rel_metrics/metrics_per_epoch.csv,/home/cgv841/ybj/TVI-LFM/reports/archive/retired_rel_metrics/metrics_per_epoch.csv,35,metrics,REL1-W003-S0,,,,,,,,/home/cgv841/ybj/SALT-VI/src/salt_vi,,,,,,,,,,,,13,0.8167236447334290,0.7972023068610403,0.7016984377692544,,,,,not_recorded,reports/experiment_registry/source_tables/source_core/reports/archive/retired_rel_metrics/metrics_per_epoch.csv,,,"{""epoch"": ""13"", ""experiment_id"": ""REL1-W003-S0"", ""map"": ""0.7972023068610403"", ""minp"": ""0.7016984377692544"", ""rank1"": ""0.8167236447334290""}",,985b9ec22f84fd0a59feb10ba1407a1b4ed624569170cfa300c2406f29152f4f,,,,无,not_recorded,,未记录
TVI-LFM/reports/archive/retired_rel_metrics/metrics_per_epoch.csv#row36,reports/experiment_registry/source_tables/source_core/reports/archive/retired_rel_metrics/metrics_per_epoch.csv,/home/cgv841/ybj/TVI-LFM/reports/archive/retired_rel_metrics/metrics_per_epoch.csv,36,metrics,REL1-W003-S0,,,,,,,,/home/cgv841/ybj/SALT-VI/src/salt_vi,,,,,,,,,,,,14,0.8182487487792969,0.7998334760910432,0.7049694731976703,,,,,not_recorded,reports/experiment_registry/source_tables/source_core/reports/archive/retired_rel_metrics/metrics_per_epoch.csv,,,"{""epoch"": ""14"", ""experiment_id"": ""REL1-W003-S0"", ""map"": ""0.7998334760910432"", ""minp"": ""0.7049694731976703"", ""rank1"": ""0.8182487487792969""}",,985b9ec22f84fd0a59feb10ba1407a1b4ed624569170cfa300c2406f29152f4f,,,,无,not_recorded,,未记录
TVI-LFM/reports/archive/retired_rel_metrics/metrics_per_epoch.csv#row37,reports/experiment_registry/source_tables/source_core/reports/archive/retired_rel_metrics/metrics_per_epoch.csv,/home/cgv841/ybj/TVI-LFM/reports/archive/retired_rel_metrics/metrics_per_epoch.csv,37,metrics,REL1-W003-S0,,,,,,,,/home/cgv841/ybj/SALT-VI/src/salt_vi,,,,,,,,,,,,15,0.8131211996078491,0.7964265398837964,0.7013412292576283,,,,,not_recorded,reports/experiment_registry/source_tables/source_core/reports/archive/retired_rel_metrics/metrics_per_epoch.csv,,,"{""epoch"": ""15"", ""experiment_id"": ""REL1-W003-S0"", ""map"": ""0.7964265398837964"", ""minp"": ""0.7013412292576283"", ""rank1"": ""0.8131211996078491""}",,985b9ec22f84fd0a59feb10ba1407a1b4ed624569170cfa300c2406f29152f4f,,,,无,not_recorded,,未记录
TVI-LFM/reports/archive/retired_rel_metrics/metrics_per_epoch.csv#row38,reports/experiment_registry/source_tables/source_core/reports/archive/retired_rel_metrics/metrics_per_epoch.csv,/home/cgv841/ybj/TVI-LFM/reports/archive/retired_rel_metrics/metrics_per_epoch.csv,38,metrics,REL1-W003-S0,,,,,,,,/home/cgv841/ybj/SALT-VI/src/salt_vi,,,,,,,,,,,,16,0.8135156631469727,0.7960005734123377,0.7004147532782429,,,,,not_recorded,reports/experiment_registry/source_tables/source_core/reports/archive/retired_rel_metrics/metrics_per_epoch.csv,,,"{""epoch"": ""16"", ""experiment_id"": ""REL1-W003-S0"", ""map"": ""0.7960005734123377"", ""minp"": ""0.7004147532782429"", ""rank1"": ""0.8135156631469727""}",,985b9ec22f84fd0a59feb10ba1407a1b4ed624569170cfa300c2406f29152f4f,,,,无,not_recorded,,未记录
TVI-LFM/reports/archive/retired_rel_metrics/metrics_per_epoch.csv#row39,reports/experiment_registry/source_tables/source_core/reports/archive/retired_rel_metrics/metrics_per_epoch.csv,/home/cgv841/ybj/TVI-LFM/reports/archive/retired_rel_metrics/metrics_per_epoch.csv,39,metrics,REL1-W003-S0,,,,,,,,/home/cgv841/ybj/SALT-VI/src/salt_vi,,,,,,,,,,,,17,0.8127004504203796,0.7954433013582419,0.7002417708628174,,,,,not_recorded,reports/experiment_registry/source_tables/source_core/reports/archive/retired_rel_metrics/metrics_per_epoch.csv,,,"{""epoch"": ""17"", ""experiment_id"": ""REL1-W003-S0"", ""map"": ""0.7954433013582419"", ""minp"": ""0.7002417708628174"", ""rank1"": ""0.8127004504203796""}",,985b9ec22f84fd0a59feb10ba1407a1b4ed624569170cfa300c2406f29152f4f,,,,无,not_recorded,,未记录
TVI-LFM/reports/archive/retired_rel_metrics/metrics_per_epoch.csv#row40,reports/experiment_registry/source_tables/source_core/reports/archive/retired_rel_metrics/metrics_per_epoch.csv,/home/cgv841/ybj/TVI-LFM/reports/archive/retired_rel_metrics/metrics_per_epoch.csv,40,metrics,REL1-W003-S0,,,,,,,,/home/cgv841/ybj/SALT-VI/src/salt_vi,,,,,,,,,,,,18,0.8113858103752136,0.7935179280470691,0.6982018304100055,,,,,not_recorded,reports/experiment_registry/source_tables/source_core/reports/archive/retired_rel_metrics/metrics_per_epoch.csv,,,"{""epoch"": ""18"", ""experiment_id"": ""REL1-W003-S0"", ""map"": ""0.7935179280470691"", ""minp"": ""0.6982018304100055"", ""rank1"": ""0.8113858103752136""}",,985b9ec22f84fd0a59feb10ba1407a1b4ed624569170cfa300c2406f29152f4f,,,,无,not_recorded,,未记录
TVI-LFM/reports/archive/retired_rel_metrics/metrics_per_epoch.csv#row41,reports/experiment_registry/source_tables/source_core/reports/archive/retired_rel_metrics/metrics_per_epoch.csv,/home/cgv841/ybj/TVI-LFM/reports/archive/retired_rel_metrics/metrics_per_epoch.csv,41,metrics,REL1-W003-S0,,,,,,,,/home/cgv841/ybj/SALT-VI/src/salt_vi,,,,,,,,,,,,19,0.8110176324844360,0.7933344282089585,0.6972660905780526,,,,,not_recorded,reports/experiment_registry/source_tables/source_core/reports/archive/retired_rel_metrics/metrics_per_epoch.csv,,,"{""epoch"": ""19"", ""experiment_id"": ""REL1-W003-S0"", ""map"": ""0.7933344282089585"", ""minp"": ""0.6972660905780526"", ""rank1"": ""0.8110176324844360""}",,985b9ec22f84fd0a59feb10ba1407a1b4ed624569170cfa300c2406f29152f4f,,,,无,not_recorded,,未记录
TVI-LFM/reports/archive/retired_rel_metrics/metrics_per_epoch.csv#row42,reports/experiment_registry/source_tables/source_core/reports/archive/retired_rel_metrics/metrics_per_epoch.csv,/home/cgv841/ybj/TVI-LFM/reports/archive/retired_rel_metrics/metrics_per_epoch.csv,42,metrics,REL1-W010-S0,,,,,,,,/home/cgv841/ybj/SALT-VI/src/salt_vi,,,,,,,,,,,,0,0.8217985033988953,0.7999001699686852,0.7022832713720125,,,,,not_recorded,reports/experiment_registry/source_tables/source_core/reports/archive/retired_rel_metrics/metrics_per_epoch.csv,,,"{""epoch"": ""0"", ""experiment_id"": ""REL1-W010-S0"", ""map"": ""0.7999001699686852"", ""minp"": ""0.7022832713720125"", ""rank1"": ""0.8217985033988953""}",,985b9ec22f84fd0a59feb10ba1407a1b4ed624569170cfa300c2406f29152f4f,,,,无,not_recorded,,未记录
TVI-LFM/reports/archive/retired_rel_metrics/metrics_per_epoch.csv#row43,reports/experiment_registry/source_tables/source_core/reports/archive/retired_rel_metrics/metrics_per_epoch.csv,/home/cgv841/ybj/TVI-LFM/reports/archive/retired_rel_metrics/metrics_per_epoch.csv,43,metrics,REL1-W010-S0,,,,,,,,/home/cgv841/ybj/SALT-VI/src/salt_vi,,,,,,,,,,,,1,0.8295029401779175,0.8076448313470543,0.7124824848115654,,,,,not_recorded,reports/experiment_registry/source_tables/source_core/reports/archive/retired_rel_metrics/metrics_per_epoch.csv,,,"{""epoch"": ""1"", ""experiment_id"": ""REL1-W010-S0"", ""map"": ""0.8076448313470543"", ""minp"": ""0.7124824848115654"", ""rank1"": ""0.8295029401779175""}",,985b9ec22f84fd0a59feb10ba1407a1b4ed624569170cfa300c2406f29152f4f,,,,无,not_recorded,,未记录
TVI-LFM/reports/archive/retired_rel_metrics/metrics_per_epoch.csv#row44,reports/experiment_registry/source_tables/source_core/reports/archive/retired_rel_metrics/metrics_per_epoch.csv,/home/cgv841/ybj/TVI-LFM/reports/archive/retired_rel_metrics/metrics_per_epoch.csv,44,metrics,REL1-W010-S0,,,,,,,,/home/cgv841/ybj/SALT-VI/src/salt_vi,,,,,,,,,,,,2,0.8078885078430176,0.7913944961891761,0.6955458196498151,,,,,not_recorded,reports/experiment_registry/source_tables/source_core/reports/archive/retired_rel_metrics/metrics_per_epoch.csv,,,"{""epoch"": ""2"", ""experiment_id"": ""REL1-W010-S0"", ""map"": ""0.7913944961891761"", ""minp"": ""0.6955458196498151"", ""rank1"": ""0.8078885078430176""}",,985b9ec22f84fd0a59feb10ba1407a1b4ed624569170cfa300c2406f29152f4f,,,,无,not_recorded,,未记录
TVI-LFM/reports/archive/retired_rel_metrics/metrics_per_epoch.csv#row45,reports/experiment_registry/source_tables/source_core/reports/archive/retired_rel_metrics/metrics_per_epoch.csv,/home/cgv841/ybj/TVI-LFM/reports/archive/retired_rel_metrics/metrics_per_epoch.csv,45,metrics,REL1-W010-S0,,,,,,,,/home/cgv841/ybj/SALT-VI/src/salt_vi,,,,,,,,,,,,3,0.8097555041313171,0.7896271497100925,0.6922338197168197,,,,,not_recorded,reports/experiment_registry/source_tables/source_core/reports/archive/retired_rel_metrics/metrics_per_epoch.csv,,,"{""epoch"": ""3"", ""experiment_id"": ""REL1-W010-S0"", ""map"": ""0.7896271497100925"", ""minp"": ""0.6922338197168197"", ""rank1"": ""0.8097555041313171""}",,985b9ec22f84fd0a59feb10ba1407a1b4ed624569170cfa300c2406f29152f4f,,,,无,not_recorded,,未记录
